time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),RSI,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2023-03-06T06:00:00Z,1.06484,1.06574,1.06281,1.06292,1.06484,1.06574,1.06281,1.06292,51.19192911374852,NaN,NaN,51.19192911374852,NaN,NaN,NaN
2023-03-06T10:00:00Z,1.06292,1.06584,1.06222,1.06546,1.06292,1.06584,1.06222,1.06546,69.22688333392699,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-06T14:00:00Z,1.06546,1.06944,1.06502,1.06854,1.06546,1.06944,1.06502,1.06854,80.27466042205879,NaN,NaN,NaN,NaN,80.27466042205879,NaN
2023-03-06T18:00:00Z,1.06854,1.0686,1.06684,1.06831,1.06854,1.0686,1.06684,1.06831,77.67178235887383,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-06T22:00:00Z,1.06831,1.06888,1.06764,1.06866,1.06831,1.06888,1.06764,1.06866,78.9689230403991,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-07T02:00:00Z,1.06866,1.06934,1.06812,1.06852,1.06866,1.06934,1.06812,1.06852,76.73985162422147,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-07T06:00:00Z,1.06852,1.06946,1.06556,1.06569,1.06852,1.06946,1.06556,1.06569,44.79221570974726,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-07T10:00:00Z,1.06569,1.06724,1.06502,1.06564,1.06569,1.06724,1.06502,1.06564,44.384141473202945,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-07T14:00:00Z,1.06564,1.06612,1.05658,1.05672,1.06564,1.06612,1.05658,1.05672,14.640426233595804,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-07T18:00:00Z,1.05672,1.05738,1.0546,1.05492,1.05672,1.05738,1.0546,1.05492,12.523478943948504,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-07T22:00:00Z,1.05492,1.05563,1.05422,1.05448,1.05492,1.05563,1.05422,1.05448,11.993577323461622,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-08T02:00:00Z,1.05448,1.05472,1.05244,1.0531,1.05448,1.05472,1.05244,1.0531,10.287102963452128,NaN,NaN,10.287102963452128,NaN,NaN,NaN
2023-03-08T06:00:00Z,1.0531,1.05488,1.05305,1.05356,1.0531,1.05488,1.05305,1.05356,15.308009382409281,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-08T10:00:00Z,1.05356,1.05492,1.0534,1.05412,1.05356,1.05492,1.0534,1.05412,21.95482332372545,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-08T14:00:00Z,1.05412,1.0574,1.05292,1.05452,1.05412,1.0574,1.05292,1.05452,27.065585363497803,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-08T18:00:00Z,1.05452,1.05508,1.05398,1.05432,1.05452,1.05508,1.05398,1.05432,26.001402211333414,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-08T22:00:00Z,1.05432,1.05535,1.05381,1.05406,1.05432,1.05535,1.05381,1.05406,24.439869106931084,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-09T02:00:00Z,1.05406,1.05556,1.05394,1.05526,1.05406,1.05556,1.05394,1.05526,43.883019391477625,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-09T06:00:00Z,1.05526,1.05698,1.05482,1.05586,1.05526,1.05698,1.05482,1.05586,51.657679969337515,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-09T10:00:00Z,1.05586,1.05814,1.05527,1.05741,1.05586,1.05814,1.05527,1.05741,66.6001434862508,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-09T14:00:00Z,1.05741,1.05866,1.05638,1.05772,1.05741,1.05866,1.05638,1.05772,68.99595722534772,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-09T18:00:00Z,1.05772,1.05913,1.05724,1.05822,1.05772,1.05913,1.05724,1.05822,72.91323141380846,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-09T22:00:00Z,1.05822,1.05994,1.05788,1.05946,1.05822,1.05994,1.05788,1.05946,80.5365889919666,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-10T02:00:00Z,1.05946,1.05986,1.05794,1.05866,1.05946,1.05986,1.05794,1.05866,65.63862603068594,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-10T06:00:00Z,1.05866,1.0607,1.0574,1.05814,1.05866,1.0607,1.0574,1.05814,57.06221384704024,NaN,NaN,57.06221384704024,NaN,NaN,NaN
2023-03-10T10:00:00Z,1.05814,1.06442,1.05779,1.06217,1.05814,1.06442,1.05779,1.06217,81.04943749849583,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-10T14:00:00Z,1.06217,1.0701,1.06122,1.06686,1.06217,1.0701,1.06122,1.06686,89.54554007829677,NaN,NaN,NaN,NaN,89.54554007829677,NaN
2023-03-10T18:00:00Z,1.06686,1.06727,1.0636,1.06386,1.06686,1.06727,1.0636,1.06386,65.91633469754939,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-12T21:00:00Z,1.06386,1.07041,1.06386,1.06817,1.06386,1.07041,1.06386,1.06817,76.87491891579762,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-13T01:00:00Z,1.06817,1.0737,1.0664,1.07178,1.06817,1.0737,1.0664,1.07178,82.69891869136762,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-13T05:00:00Z,1.07178,1.07373,1.07041,1.07076,1.07178,1.07373,1.07041,1.07076,75.94379417012259,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-13T09:00:00Z,1.07076,1.07076,1.06504,1.06966,1.07076,1.07076,1.06504,1.06966,68.41090793329897,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-13T13:00:00Z,1.06966,1.07426,1.06854,1.07396,1.06966,1.07426,1.06854,1.07396,78.7232960866053,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-13T17:00:00Z,1.07396,1.07486,1.07212,1.07316,1.07396,1.07486,1.07212,1.07316,73.16838488777552,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-13T21:00:00Z,1.07316,1.07347,1.07114,1.07191,1.07316,1.07347,1.07114,1.07191,64.30591428534348,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-14T01:00:00Z,1.07191,1.07212,1.06982,1.07026,1.07191,1.07212,1.06982,1.07026,53.59473248233657,NaN,NaN,53.59473248233657,NaN,NaN,NaN
2023-03-14T05:00:00Z,1.07026,1.07156,1.0679,1.07064,1.07026,1.07156,1.0679,1.07064,55.71808701249073,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-14T09:00:00Z,1.07064,1.0749,1.06912,1.07356,1.07064,1.0749,1.06912,1.07356,69.23811184048023,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-14T13:00:00Z,1.07356,1.07436,1.06979,1.07174,1.07356,1.07436,1.06979,1.07174,55.93301859751498,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-14T17:00:00Z,1.07174,1.07496,1.07173,1.07333,1.07174,1.07496,1.07173,1.07333,63.57648426389545,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-14T21:00:00Z,1.07333,1.07382,1.07253,1.0734,1.07333,1.07382,1.07253,1.0734,63.920869094131355,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-15T01:00:00Z,1.0734,1.076,1.07313,1.07448,1.0734,1.076,1.07313,1.07448,69.48515076972818,NaN,NaN,NaN,NaN,69.48515076972818,NaN
2023-03-15T05:00:00Z,1.07448,1.07464,1.07268,1.07316,1.07448,1.07464,1.07268,1.07316,56.235022037522455,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-15T09:00:00Z,1.07316,1.0733,1.05525,1.05564,1.07316,1.0733,1.05525,1.05564,13.505951097586376,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-15T13:00:00Z,1.05564,1.0565,1.05161,1.05422,1.05564,1.0565,1.05161,1.05422,12.540571400076928,NaN,NaN,12.540571400076928,NaN,NaN,NaN
2023-03-15T17:00:00Z,1.05422,1.05926,1.05422,1.05756,1.05422,1.05926,1.05422,1.05756,27.728778741429636,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-15T21:00:00Z,1.05756,1.05981,1.0573,1.05898,1.05756,1.05981,1.0573,1.05898,33.835097213275105,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-16T01:00:00Z,1.05898,1.06034,1.05863,1.06028,1.05898,1.06034,1.05863,1.06028,39.66851514627283,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-16T05:00:00Z,1.06028,1.06356,1.05928,1.06126,1.06028,1.06356,1.05928,1.06126,44.29629048549777,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-16T09:00:00Z,1.06126,1.06212,1.0576,1.05878,1.06126,1.06212,1.0576,1.05878,35.64689783526778,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-16T13:00:00Z,1.05878,1.06268,1.0551,1.06186,1.05878,1.06268,1.0551,1.06186,50.616471202846895,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-16T17:00:00Z,1.06186,1.06206,1.05916,1.06124,1.06186,1.06206,1.05916,1.06124,47.817625673651364,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-16T21:00:00Z,1.06124,1.06205,1.06081,1.06182,1.06124,1.06205,1.06081,1.06182,50.98680213520078,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-17T01:00:00Z,1.06182,1.06494,1.06142,1.06494,1.06182,1.06494,1.06142,1.06494,65.19876015193498,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-17T05:00:00Z,1.06494,1.067,1.06444,1.06523,1.06494,1.067,1.06444,1.06523,66.3329843656052,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-17T09:00:00Z,1.06523,1.06598,1.06123,1.06262,1.06523,1.06598,1.06123,1.06262,48.536771091585784,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-17T13:00:00Z,1.06262,1.06758,1.06172,1.06675,1.06262,1.06758,1.06172,1.06675,66.3784401793078,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-17T17:00:00Z,1.06675,1.06854,1.06586,1.06656,1.06675,1.06854,1.06586,1.06656,65.08094468157472,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-19T21:00:00Z,1.06656,1.06892,1.06656,1.0681,1.06656,1.06892,1.06656,1.0681,70.85321440055597,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-20T01:00:00Z,1.0681,1.069,1.06649,1.06698,1.0681,1.069,1.06649,1.06698,61.59667388263732,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-20T05:00:00Z,1.06698,1.0681,1.06313,1.06612,1.06698,1.0681,1.06313,1.06612,54.733390346843564,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-20T09:00:00Z,1.06612,1.07176,1.06498,1.07052,1.06612,1.07176,1.06498,1.07052,73.56831196654397,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-20T13:00:00Z,1.07052,1.07308,1.07032,1.07254,1.07052,1.07308,1.07032,1.07254,78.66309769616427,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-20T17:00:00Z,1.07254,1.07284,1.07142,1.07238,1.07254,1.07284,1.07142,1.07238,77.18996957555903,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-20T21:00:00Z,1.07238,1.07259,1.07153,1.07174,1.07238,1.07259,1.07153,1.07174,70.58108996982611,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-21T01:00:00Z,1.07174,1.07224,1.07098,1.07122,1.07174,1.07224,1.07098,1.07122,64.93462437879825,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-21T05:00:00Z,1.07122,1.07388,1.0704,1.07298,1.07122,1.07388,1.0704,1.07298,73.80170550739025,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-21T09:00:00Z,1.07298,1.07848,1.07248,1.07814,1.07298,1.07848,1.07248,1.07814,86.40265619657784,NaN,NaN,NaN,NaN,86.40265619657784,NaN
2023-03-21T13:00:00Z,1.07814,1.07886,1.07608,1.07675,1.07814,1.07886,1.07608,1.07675,74.35946310909986,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-21T17:00:00Z,1.07675,1.07745,1.07564,1.07694,1.07675,1.07745,1.07564,1.07694,74.95590576926372,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-21T21:00:00Z,1.07694,1.07762,1.0766,1.0768,1.07694,1.07762,1.0766,1.0768,73.3836424020429,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-22T01:00:00Z,1.0768,1.0777,1.07654,1.07688,1.0768,1.0777,1.07654,1.07688,73.77654180318876,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-22T05:00:00Z,1.07688,1.07832,1.07591,1.07803,1.07688,1.07832,1.07591,1.07803,79.27404170620925,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-22T09:00:00Z,1.07803,1.08002,1.07758,1.0782,1.07803,1.08002,1.07758,1.0782,80.04698029945877,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-22T13:00:00Z,1.0782,1.08006,1.07756,1.0799,1.0782,1.08006,1.07756,1.0799,86.39102068981677,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-22T17:00:00Z,1.0799,1.09124,1.07898,1.08561,1.0799,1.09124,1.07898,1.08561,94.17153802997203,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-22T21:00:00Z,1.08561,1.08837,1.08561,1.08836,1.08561,1.08837,1.08561,1.08836,95.66393741582462,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-23T01:00:00Z,1.08836,1.09058,1.0879,1.09038,1.08836,1.09058,1.0879,1.09038,96.48931342561093,NaN,NaN,NaN,NaN,96.48931342561093,NaN
2023-03-23T05:00:00Z,1.09038,1.09298,1.08912,1.08998,1.09038,1.09298,1.08912,1.08998,92.14762092289337,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-23T09:00:00Z,1.08998,1.09037,1.08668,1.08734,1.08998,1.09037,1.08668,1.08734,67.20109207790523,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-23T13:00:00Z,1.08734,1.0908,1.0873,1.08956,1.08734,1.0908,1.0873,1.08956,74.46696110535765,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-23T17:00:00Z,1.08956,1.08956,1.08242,1.0832,1.08956,1.08956,1.08242,1.0832,41.52489312516214,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-23T21:00:00Z,1.0832,1.08388,1.08246,1.08326,1.0832,1.08388,1.08246,1.08326,41.828354015750676,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-24T01:00:00Z,1.08326,1.08354,1.08173,1.08343,1.08326,1.08354,1.08173,1.08343,42.878237222556685,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-24T05:00:00Z,1.08343,1.08372,1.0768,1.078,1.08343,1.08372,1.0768,1.078,24.920603400779626,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-24T09:00:00Z,1.078,1.07908,1.07132,1.07493,1.078,1.07908,1.07132,1.07493,19.229173757338387,NaN,NaN,19.229173757338387,NaN,NaN,NaN
2023-03-24T13:00:00Z,1.07493,1.07675,1.07414,1.07574,1.07493,1.07675,1.07414,1.07574,24.886817992513073,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-24T17:00:00Z,1.07574,1.07676,1.07542,1.07598,1.07574,1.07676,1.07542,1.07598,26.786191362468102,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-26T21:00:00Z,1.07598,1.078,1.07598,1.07611,1.07598,1.078,1.07598,1.07611,28.018605199704723,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-27T01:00:00Z,1.07611,1.07748,1.07578,1.07679,1.07611,1.07748,1.07578,1.07679,35.155544266000945,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-27T05:00:00Z,1.07679,1.07822,1.0745,1.07666,1.07679,1.07822,1.0745,1.07666,34.3418525348558,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-27T09:00:00Z,1.07666,1.07809,1.07566,1.07732,1.07666,1.07809,1.07566,1.07732,42.750875228371854,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-27T13:00:00Z,1.07732,1.07949,1.07702,1.07912,1.07732,1.07949,1.07702,1.07912,60.14989975442663,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-27T17:00:00Z,1.07912,1.08002,1.07862,1.07992,1.07912,1.08002,1.07862,1.07992,65.90637593248573,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-27T21:00:00Z,1.07992,1.0818,1.07955,1.08158,1.07992,1.0818,1.07955,1.08158,75.1987856988811,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-28T01:00:00Z,1.08158,1.08196,1.081,1.08123,1.08158,1.08196,1.081,1.08123,70.15903817268267,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-28T05:00:00Z,1.08123,1.08342,1.08062,1.08123,1.08123,1.08342,1.08062,1.08123,70.15903817268267,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-28T09:00:00Z,1.08123,1.0847,1.08103,1.08396,1.08123,1.0847,1.08103,1.08396,83.57493446437398,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-28T13:00:00Z,1.08396,1.08461,1.08163,1.08421,1.08396,1.08461,1.08163,1.08421,84.3788444212929,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-28T17:00:00Z,1.08421,1.08487,1.08356,1.08454,1.08421,1.08487,1.08356,1.08454,85.54610827711474,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-28T21:00:00Z,1.08454,1.08476,1.08364,1.08472,1.08454,1.08476,1.08364,1.08472,86.24680188767027,NaN,NaN,NaN,NaN,86.24680188767027,NaN
2023-03-29T01:00:00Z,1.08472,1.08497,1.08336,1.08376,1.08472,1.08497,1.08336,1.08376,65.18117871772614,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-29T05:00:00Z,1.08376,1.08409,1.08178,1.08329,1.08376,1.08409,1.08178,1.08329,56.705183395312076,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-29T09:00:00Z,1.08329,1.08718,1.08322,1.08538,1.08329,1.08718,1.08322,1.08538,74.86971864381559,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-29T13:00:00Z,1.08538,1.08586,1.08235,1.08276,1.08538,1.08586,1.08235,1.08276,45.17201503565682,NaN,NaN,45.17201503565682,NaN,NaN,NaN
2023-03-29T17:00:00Z,1.08276,1.08482,1.08259,1.08453,1.08276,1.08482,1.08259,1.08453,58.929253188490726,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-29T21:00:00Z,1.08453,1.08484,1.08356,1.08378,1.08453,1.08484,1.08356,1.08378,52.01626035861557,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-30T01:00:00Z,1.08378,1.0841,1.08265,1.08391,1.08378,1.0841,1.08265,1.08391,53.20564075451772,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-30T05:00:00Z,1.08391,1.08794,1.08236,1.08733,1.08391,1.08794,1.08236,1.08733,74.21963242905872,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-30T09:00:00Z,1.08733,1.09111,1.0859,1.09102,1.08733,1.09111,1.0859,1.09102,83.94401836901397,NaN,NaN,NaN,NaN,83.94401836901397,NaN
2023-03-30T13:00:00Z,1.09102,1.09264,1.08946,1.09049,1.09102,1.09264,1.08946,1.09049,78.6197004133976,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-30T17:00:00Z,1.09049,1.09078,1.08922,1.09062,1.09049,1.09078,1.08922,1.09062,79.02755079653181,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-30T21:00:00Z,1.09062,1.09172,1.09021,1.09156,1.09062,1.09172,1.09021,1.09156,82.11179262937821,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-31T01:00:00Z,1.09156,1.09258,1.09014,1.09033,1.09156,1.09258,1.09014,1.09033,66.19038533438183,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-31T05:00:00Z,1.09033,1.09109,1.0873,1.08897,1.09033,1.09109,1.0873,1.08897,52.20100206603435,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-31T09:00:00Z,1.08897,1.08962,1.08642,1.08872,1.08897,1.08962,1.08642,1.08872,49.78332297526916,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-31T13:00:00Z,1.08872,1.09019,1.08575,1.08694,1.08872,1.09019,1.08575,1.08694,35.25227419519722,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-31T17:00:00Z,1.08694,1.08712,1.08368,1.08422,1.08694,1.08712,1.08368,1.08422,22.6333779553908,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-02T21:00:00Z,1.08422,1.08443,1.07987,1.08139,1.08422,1.08443,1.07987,1.08139,15.443658278409231,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-03T01:00:00Z,1.08139,1.0817,1.07882,1.0793,1.08139,1.0817,1.07882,1.0793,11.94177709897852,NaN,NaN,11.94177709897852,NaN,NaN,NaN
2023-04-03T05:00:00Z,1.0793,1.08498,1.07891,1.08428,1.0793,1.08498,1.07891,1.08428,47.43966028593205,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-03T09:00:00Z,1.08428,1.08779,1.08428,1.08652,1.08428,1.08779,1.08428,1.08652,57.15141513482902,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-03T13:00:00Z,1.08652,1.09166,1.08645,1.08886,1.08652,1.09166,1.08645,1.08886,65.48026220505125,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-03T17:00:00Z,1.08886,1.09082,1.088,1.09028,1.08886,1.09082,1.088,1.09028,69.91600550369415,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-03T21:00:00Z,1.09028,1.09098,1.08987,1.09011,1.09028,1.09098,1.08987,1.09011,68.59691649675403,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-04T01:00:00Z,1.09011,1.09017,1.0888,1.08944,1.09011,1.09017,1.0888,1.08944,62.76328423884476,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-04T05:00:00Z,1.08944,1.09382,1.08828,1.09172,1.08944,1.09382,1.08828,1.09172,72.65518082559147,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-04T09:00:00Z,1.09172,1.0936,1.08868,1.08912,1.09172,1.0936,1.08868,1.08912,52.699611406972394,NaN,NaN,52.699611406972394,NaN,NaN,NaN
2023-04-04T13:00:00Z,1.08912,1.09734,1.08884,1.09463,1.08912,1.09734,1.08884,1.09463,72.62056920983406,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-04T17:00:00Z,1.09463,1.09581,1.09436,1.09566,1.09463,1.09581,1.09436,1.09566,75.07358820495237,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-04T21:00:00Z,1.09566,1.09699,1.09506,1.09606,1.09566,1.09699,1.09506,1.09606,76.11250297769718,NaN,NaN,NaN,NaN,76.11250297769718,NaN
2023-04-05T01:00:00Z,1.09606,1.09646,1.09536,1.09548,1.09606,1.09646,1.09536,1.09548,70.76653786253307,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-05T05:00:00Z,1.09548,1.09675,1.09409,1.09512,1.09548,1.09675,1.09409,1.09512,67.1094266687941,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-05T09:00:00Z,1.09512,1.0963,1.09349,1.09578,1.09512,1.0963,1.09349,1.09578,70.59219275695084,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-05T13:00:00Z,1.09578,1.0967,1.08962,1.08968,1.09578,1.0967,1.08962,1.08968,31.750451895562293,NaN,NaN,31.750451895562293,NaN,NaN,NaN
2023-04-05T17:00:00Z,1.08968,1.09098,1.08911,1.09076,1.08968,1.09098,1.08911,1.09076,39.15913969532745,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-05T21:00:00Z,1.09076,1.09106,1.0893,1.0894,1.09076,1.09106,1.0893,1.0894,33.4444715243084,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-06T01:00:00Z,1.0894,1.0896,1.08846,1.08928,1.0894,1.0896,1.08846,1.08928,32.91468617400922,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-06T05:00:00Z,1.08928,1.09173,1.08898,1.08994,1.08928,1.09173,1.08898,1.08994,39.5031076711025,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-06T09:00:00Z,1.08994,1.09196,1.08894,1.08924,1.08994,1.09196,1.08894,1.08924,34.952250720722006,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-06T13:00:00Z,1.08924,1.09378,1.08858,1.09342,1.08924,1.09378,1.08858,1.09342,65.02629441315298,NaN,NaN,NaN,NaN,65.02629441315298,NaN
2023-04-06T17:00:00Z,1.09342,1.09362,1.0917,1.09217,1.09342,1.09362,1.0917,1.09217,55.444219334400216,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-06T21:00:00Z,1.09217,1.09242,1.09142,1.0916,1.09217,1.09242,1.09142,1.0916,51.14811288304949,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-07T01:00:00Z,1.0916,1.09217,1.09148,1.09148,1.0916,1.09217,1.09148,1.09148,50.12600149468993,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-07T05:00:00Z,1.09148,1.09197,1.09116,1.09156,1.09148,1.09197,1.09116,1.09156,50.942939106404864,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-07T09:00:00Z,1.09156,1.09218,1.08765,1.09037,1.09156,1.09218,1.08765,1.09037,39.04971590306261,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-07T13:00:00Z,1.09037,1.09156,1.08934,1.09099,1.09037,1.09156,1.08934,1.09099,47.09380450317874,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-07T17:00:00Z,1.09099,1.09104,1.08993,1.09012,1.09099,1.09104,1.08993,1.09012,38.241214285566656,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-09T21:00:00Z,1.09012,1.09147,1.08997,1.09035,1.09012,1.09147,1.08997,1.09035,41.85323896727784,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-10T01:00:00Z,1.09035,1.09068,1.08952,1.08963,1.09035,1.09068,1.08952,1.08963,34.05863765203992,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-10T05:00:00Z,1.08963,1.09174,1.08909,1.09121,1.08963,1.09174,1.08909,1.09121,56.35499731604311,NaN,NaN,NaN,NaN,56.35499731604311,NaN
2023-04-10T09:00:00Z,1.09121,1.09166,1.08472,1.0849,1.09121,1.09166,1.08472,1.0849,20.965828568903802,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-10T13:00:00Z,1.0849,1.08573,1.08314,1.08477,1.0849,1.08573,1.08314,1.08477,20.63216655307245,NaN,NaN,20.63216655307245,NaN,NaN,NaN
2023-04-10T17:00:00Z,1.08477,1.08632,1.08477,1.08614,1.08477,1.08632,1.08477,1.08614,34.38743270354868,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-10T21:00:00Z,1.08614,1.0879,1.08588,1.08776,1.08614,1.0879,1.08588,1.08776,47.7677807831024,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-11T01:00:00Z,1.08776,1.08879,1.08672,1.08825,1.08776,1.08879,1.08672,1.08825,51.506756877529874,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-11T05:00:00Z,1.08825,1.09103,1.0881,1.09068,1.08825,1.09103,1.0881,1.09068,66.41151261451235,NaN,NaN,NaN,NaN,NaN,NaN
2023-04-11T09:00:00Z,1.09068,1.09269,1.09022,1.0912,1.09068,1.09269,1.09022,1.0912,68.96320101733878,NaN,NaN,NaN,NaN,NaN,NaN
